Z_real,Z_imag,Spectrum_Number,Frequency_Hz
3.141065201858e+02,-1.546624597246e+02,52,5.179474679231e+01
3.509564168620e+02,-1.351325583743e+02,52,3.727593720315e+01
3.791453945906e+02,-1.132473980477e+02,52,2.682695795280e+01
3.995438482842e+02,-9.200924517971e+01,52,1.930697728883e+01
4.138023044765e+02,-7.312470903490e+01,52,1.389495494373e+01
4.235936116103e+02,-5.723617767372e+01,52,1.000000000000e+01
4.302813908559e+02,-4.433453383910e+01,52,7.196856730012e+00
4.348631189972e+02,-3.409678974868e+01,52,5.179474679231e+00
4.380276410306e+02,-2.609477115861e+01,52,3.727593720315e+00
4.402370524418e+02,-1.990279785114e+01,52,2.682695795280e+00
4.417977822053e+02,-1.514384735660e+01,52,1.930697728883e+00
4.429129585496e+02,-1.150325311148e+01,52,1.389495494373e+00
4.437181515746e+02,-8.727209583450e+00,52,1.000000000000e+00
4.443048591522e+02,-6.615245367163e+00,52,7.196856730012e-01
4.447356732424e+02,-5.011128257193e+00,52,5.179474679231e-01
4.450540272417e+02,-3.794181540083e+00,52,3.727593720315e-01
4.452904829547e+02,-2.871754857254e+00,52,2.682695795280e-01
4.454668232524e+02,-2.173013914558e+00,52,1.930697728883e-01
4.455987511280e+02,-1.643964416268e+00,52,1.389495494373e-01
4.456976969937e+02,-1.243536308852e+00,52,1.000000000000e-01
4.457720485677e+02,-9.405385393823e-01,52,7.196856730012e-02
4.458280013572e+02,-7.113096115516e-01,52,5.179474679231e-02
4.458701557240e+02,-5.379149546561e-01,52,3.727593720315e-02
4.459019417938e+02,-4.067692396557e-01,52,2.682695795280e-02
4.459259254546e+02,-3.075864214288e-01,52,1.930697728883e-02
4.459440309453e+02,-2.325811802600e-01,52,1.389495494373e-02
4.459577041166e+02,-1.758624779264e-01,52,1.000000000000e-02
1.027803770206e+01,-1.145084219194e+00,53,1.000000000000e+05
1.036891771472e+01,-1.513875810025e+00,53,7.196856730012e+04
1.049000047505e+01,-2.001177006588e+00,53,5.179474679231e+04
1.065168835322e+01,-2.644867837607e+00,53,3.727593720315e+04
1.086822793130e+01,-3.494779371728e+00,53,2.682695795280e+04
1.115930900095e+01,-4.616339868131e+00,53,1.930697728883e+04
1.155243878263e+01,-6.095230601664e+00,53,1.389495494373e+04
1.208652298428e+01,-8.043239987315e+00,53,1.000000000000e+04
1.281734307291e+01,-1.060544779637e+01,53,7.196856730012e+03
1.382602464224e+01,-1.396869073077e+01,53,5.179474679231e+03
1.523220728035e+01,-1.837082016041e+01,53,3.727593720315e+03
1.721449798333e+01,-2.410929799813e+01,53,2.682695795280e+03
2.004185210586e+01,-3.154569668928e+01,53,1.930697728883e+03
2.412033152417e+01,-4.109883580493e+01,53,1.389495494373e+03
3.005876034322e+01,-5.321240977386e+01,53,1.000000000000e+03
3.875030626954e+01,-6.827215696100e+01,53,7.196856730012e+02
5.144697776654e+01,-8.643521751947e+01,53,5.179474679231e+02
6.975894350491e+01,-1.073339614811e+02,53,3.727593720315e+02
9.543968112914e+01,-1.296667228189e+02,53,2.682695795280e+02
1.297786853831e+02,-1.508481122864e+02,53,1.930697728883e+02
1.725890121177e+02,-1.671451528631e+02,53,1.389495494373e+02
2.213019407916e+02,-1.747599060351e+02,53,1.000000000000e+02
2.711646476402e+02,-1.716263964549e+02,53,7.196856730012e+01
3.169502828651e+02,-1.586177610350e+02,53,5.179474679231e+01
3.550418094401e+02,-1.390182324327e+02,53,3.727593720315e+01
3.843090172325e+02,-1.167806890556e+02,53,2.682695795280e+01
4.055500986491e+02,-9.504328909219e+01,53,1.930697728883e+01
4.204226621315e+02,-7.562699822885e+01,53,1.389495494373e+01
4.306431375885e+02,-5.924373346550e+01,53,1.000000000000e+01
4.376244336669e+02,-4.591548910599e+01,53,7.196856730012e+00
4.424054200501e+02,-3.532633321534e+01,53,5.179474679231e+00
4.457054783597e+02,-2.704298084738e+01,53,3.727593720315e+00
4.480078018340e+02,-2.062985415249e+01,53,2.682695795280e+00
4.496329246431e+02,-1.569912385746e+01,53,1.930697728883e+00
4.507932764165e+02,-1.192616189143e+01,53,1.389495494373e+00
4.516305499605e+02,-9.048673182713e+00,53,1.000000000000e+00
4.522402973875e+02,-6.859254611161e+00,53,7.196856730012e-01
4.526878242761e+02,-5.196156779432e+00,53,5.179474679231e-01
4.530184050204e+02,-3.934381590075e+00,53,3.727593720315e-01
4.532638688404e+02,-2.977929312036e+00,53,2.682695795280e-01
4.534468839681e+02,-2.253387993419e+00,53,1.930697728883e-01
4.535837803927e+02,-1.704789279129e+00,53,1.389495494373e-01
4.536864380312e+02,-1.289556517138e+00,53,1.000000000000e-01
4.537635702948e+02,-9.753516532027e-01,53,7.196856730012e-02
4.538216107834e+02,-7.376415152155e-01,53,5.179474679231e-02
4.538653351894e+02,-5.578299572171e-01,53,3.727593720315e-02
4.538983035127e+02,-4.218300173680e-01,53,2.682695795280e-02
4.539231782944e+02,-3.189755634865e-01,53,1.930697728883e-02
4.539419559678e+02,-2.411934367750e-01,53,1.389495494373e-02
4.539561364625e+02,-1.823747055557e-01,53,1.000000000000e-02
1.027798851305e+01,-1.145109600040e+00,54,1.000000000000e+05
1.036883177759e+01,-1.513920331971e+00,54,7.196856730012e+04
1.048985039776e+01,-2.001255173428e+00,54,5.179474679231e+04
1.065142640782e+01,-2.645005231208e+00,54,3.727593720315e+04
1.086777106672e+01,-3.495021225490e+00,54,2.682695795280e+04
1.115851295979e+01,-4.616766414747e+00,54,1.930697728883e+04
1.155105360696e+01,-6.095984714416e+00,54,1.389495494373e+04
1.208411702446e+01,-8.044577316856e+00,54,1.000000000000e+04
1.281317440938e+01,-1.060782844160e+01,54,7.196856730012e+03
1.381882648913e+01,-1.397294827883e+01,54,5.179474679231e+03
1.521983717726e+01,-1.837847593198e+01,54,3.727593720315e+03
1.719338279797e+01,-2.412314890376e+01,54,2.682695795280e+03
2.000615704770e+01,-3.157091719779e+01,54,1.930697728883e+03
2.406083741557e+01,-4.114503151304e+01,54,1.389495494373e+03
2.996166733760e+01,-5.329736901703e+01,54,1.000000000000e+03
3.859685068569e+01,-6.842840771273e+01,54,7.196856730012e+02
5.121627474094e+01,-8.672050974269e+01,54,5.179474679231e+02
6.943910643596e+01,-1.078451848356e+02,54,3.727593720315e+02
9.505456251094e+01,-1.305510001931e+02,54,2.682695795280e+02
1.294331686916e+02,-1.522934514175e+02,54,1.930697728883e+02
1.725141132824e+02,-1.693254086723e+02,54,1.389495494373e+02
2.218481964228e+02,-1.777327935066e+02,54,1.000000000000e+02
2.727006001029e+02,-1.752481366768e+02,54,7.196856730012e+01
3.197120009349e+02,-1.625651921063e+02,54,5.179474679231e+01
3.590507730139e+02,-1.429183046617e+02,54,3.727593720315e+01
3.894099855770e+02,-1.203425588024e+02,54,2.682695795280e+01
4.115092870343e+02,-9.811148533486e+01,54,1.930697728883e+01
4.270095609770e+02,-7.816295572296e+01,54,1.389495494373e+01
4.376695964954e+02,-6.128129626234e+01,54,1.000000000000e+01
4.449517888464e+02,-4.752166178518e+01,54,7.196856730012e+00
4.499370738796e+02,-3.657631976470e+01,54,5.179474679231e+00
4.533760504244e+02,-2.800739062047e+01,54,3.727593720315e+00
4.557735452669e+02,-2.136956066273e+01,54,2.682695795280e+00
4.574645768463e+02,-1.626418293927e+01,54,1.930697728883e+00
4.586711306404e+02,-1.235658621832e+01,54,1.389495494373e+00
4.595411886862e+02,-9.375884711863e+00,54,1.000000000000e+00
4.601744653001e+02,-7.107646096466e+00,54,7.196856730012e-01
4.606390497267e+02,-5.384518898107e+00,54,5.179474679231e-01
4.609821031431e+02,-4.077113472062e+00,54,3.727593720315e-01
4.612367524687e+02,-3.086024436119e+00,54,2.682695795280e-01
4.614265716175e+02,-2.335217870824e+00,54,1.930697728883e-01
4.615685314249e+02,-1.766716894132e+00,54,1.389495494373e-01
4.616749709025e+02,-1.336411660718e+00,54,1.000000000000e-01
4.617549358918e+02,-1.010796709416e+00,54,7.196856730012e-02
4.618151028844e+02,-7.644515971862e-01,54,5.179474679231e-02
4.618604263606e+02,-5.781067177348e-01,54,3.727593720315e-02
4.618945987102e+02,-4.371644373033e-01,54,2.682695795280e-02
4.619203809737e+02,-3.305716722958e-01,54,1.930697728883e-02
4.619398431421e+02,-2.499622177626e-01,54,1.389495494373e-02
4.619545402364e+02,-1.890053018963e-01,54,1.000000000000e-02
1.027794103172e+01,-1.145134094348e+00,55,1.000000000000e+05
1.036874882209e+01,-1.513963296731e+00,55,7.196856730012e+04
1.048970552316e+01,-2.001330601604e+00,55,5.179474679231e+04
1.065117353319e+01,-2.645137800273e+00,55,3.727593720315e+04
1.086732999919e+01,-3.495254562063e+00,55,2.682695795280e+04
1.115774438842e+01,-4.617177884383e+00,55,1.930697728883e+04
1.154971610135e+01,-6.096712046963e+00,55,1.389495494373e+04
1.208179355787e+01,-8.045866877355e+00,55,1.000000000000e+04
1.280914794743e+01,-1.061012344303e+01,55,7.196856730012e+03
1.381187213217e+01,-1.397705135794e+01,55,5.179474679231e+03
1.520788182408e+01,-1.838585123328e+01,55,3.727593720315e+03
1.717296532260e+01,-2.413648701461e+01,55,2.682695795280e+03
1.997161638973e+01,-3.159519421013e+01,55,1.930697728883e+03
2.400320579500e+01,-4.118948403255e+01,55,1.389495494373e+03
2.986746270569e+01,-5.337910889798e+01,55,1.000000000000e+03
3.844759235275e+01,-6.857876400832e+01,55,7.196856730012e+02
5.099100442430e+01,-8.699524543857e+01,55,5.179474679231e+02
6.912477633802e+01,-1.083382919421e+02,55,3.727593720315e+02
9.467158727974e+01,-1.314063549618e+02,55,2.682695795280e+02
1.290797615349e+02,-1.536975164150e+02,55,1.930697728883e+02
1.724126338653e+02,-1.714556335997e+02,55,1.389495494373e+02
2.223436121273e+02,-1.806574715709e+02,55,1.000000000000e+02
2.741648327377e+02,-1.788370164869e+02,55,7.196856730012e+01
3.223931965991e+02,-1.665033352826e+02,55,5.179474679231e+01
3.629839954877e+02,-1.468313274613e+02,55,3.727593720315e+01
3.944484348014e+02,-1.239318816887e+02,55,2.682695795280e+01
4.174213020366e+02,-1.012130899788e+02,55,1.930697728883e+01
4.335628309973e+02,-8.073213599980e+01,55,1.389495494373e+01
4.446728389913e+02,-6.334861412556e+01,55,1.000000000000e+01
4.522633473666e+02,-4.915291368780e+01,55,7.196856730012e+00
4.574580078772e+02,-3.784667461126e+01,55,5.179474679231e+00
4.610393113450e+02,-2.898796012599e+01,55,3.727593720315e+00
4.635342546711e+02,-2.212189554433e+01,55,2.682695795280e+00
4.652927219947e+02,-1.683901271301e+01,55,1.930697728883e+00
4.665465112799e+02,-1.279451957316e+01,55,1.389495494373e+00
4.674500619311e+02,-9.708840570772e+00,55,1.000000000000e+00
4.681073595044e+02,-7.360417821856e+00,55,7.196856730012e-01
4.685893476338e+02,-5.576213494453e+00,55,5.179474679231e-01
4.689451204787e+02,-4.222376557628e+00,55,3.727593720315e-01
4.692091331885e+02,-3.196039875146e+00,55,2.682695795280e-01
4.694058858263e+02,-2.418503346339e+00,55,1.930697728883e-01
4.695530040101e+02,-1.829747147624e+00,55,1.389495494373e-01
4.696632954844e+02,-1.384101675026e+00,55,1.000000000000e-01
4.697461452883e+02,-1.046873671290e+00,55,7.196856730012e-02
4.698084776199e+02,-7.917398365406e-01,55,5.179474679231e-02
4.698554292144e+02,-5.987452242812e-01,55,3.727593720315e-02
4.698908273731e+02,-4.527724926572e-01,55,2.682695795280e-02
4.699175334850e+02,-3.423747439732e-01,55,1.930697728883e-02
4.699376924640e+02,-2.588875210052e-01,55,1.389495494373e-02
4.699529154356e+02,-1.957542656818e-01,55,1.000000000000e-02
1.027789517068e+01,-1.145157747770e+00,56,1.000000000000e+05
1.036866869568e+01,-1.514004784593e+00,56,7.196856730012e+04
1.048956558533e+01,-2.001403432556e+00,56,5.179474679231e+04
1.065092926620e+01,-2.645265794501e+00,56,3.727593720315e+04
1.086690392338e+01,-3.495479823468e+00,56,2.682695795280e+04
1.115700188924e+01,-4.617575062203e+00,56,1.930697728883e+04
1.154842384717e+01,-6.097413999953e+00,56,1.389495494373e+04
1.207954841499e+01,-8.047111180363e+00,56,1.000000000000e+04
1.280525653797e+01,-1.061233733169e+01,56,7.196856730012e+03
1.380514940728e+01,-1.398100819868e+01,56,5.179474679231e+03
1.519632075300e+01,-1.839296112359e+01,56,3.727593720315e+03
1.715321168106e+01,-2.414934007220e+01,56,2.682695795280e+03
1.993817545798e+01,-3.161857908286e+01,56,1.930697728883e+03
2.394735187264e+01,-4.123228850853e+01,56,1.389495494373e+03
2.977602344307e+01,-5.345780445522e+01,56,1.000000000000e+03
3.830237343231e+01,-6.872354145466e+01,56,7.196856730012e+02
5.077101342539e+01,-8.725997075134e+01,56,5.179474679231e+02
6.881592230372e+01,-1.088141607447e+02,56,3.727593720315e+02
9.429108439852e+01,-1.322340342531e+02,56,2.682695795280e+02
1.287194672032e+02,-1.550617529002e+02,56,1.930697728883e+02
1.722864156650e+02,-1.735369981918e+02,56,1.389495494373e+02
2.227905791945e+02,-1.835342659594e+02,56,1.000000000000e+02
2.755595932411e+02,-1.823923314286e+02,56,7.196856730012e+01
3.249953933336e+02,-1.704308425021e+02,56,5.179474679231e+01
3.668421854787e+02,-1.507558918928e+02,56,3.727593720315e+01
3.994245195069e+02,-1.275475475564e+02,56,2.682695795280e+01
4.232860444848e+02,-1.043473633435e+02,56,1.930697728883e+01
4.400823085433e+02,-8.333409394006e+01,56,1.389495494373e+01
4.516527187203e+02,-6.544543465836e+01,56,1.000000000000e+01
4.595590015189e+02,-5.080910618793e+01,56,7.196856730012e+00
4.649681500002e+02,-3.913732269669e+01,56,5.179474679231e+00
4.686952154811e+02,-2.998464886593e+01,56,3.727593720315e+00
4.712899020777e+02,-2.288683688728e+01,56,2.682695795280e+00
4.731173433100e+02,-1.742360125534e+01,56,1.930697728883e+00
4.744194084116e+02,-1.323995542110e+01,56,1.389495494373e+00
4.753571638821e+02,-1.004753715216e+01,56,1.000000000000e+00
4.760389766179e+02,-7.617567782913e+00,56,7.196856730012e-01
4.765387160385e+02,-5.771239448287e+00,56,5.179474679231e-01
4.769074558966e+02,-4.370170217734e+00,56,3.727593720315e-01
4.771810103488e+02,-3.307975274492e+00,56,2.682695795280e-01
4.773848262205e+02,-2.503244219408e+00,56,1.930697728883e-01
4.775371979333e+02,-1.893879925904e+00,56,1.389495494373e-01
4.776514116538e+02,-1.432626495476e+00,56,1.000000000000e-01
4.777371984137e+02,-1.083582502079e+00,56,7.196856730012e-02
4.778017349495e+02,-8.195062123512e-01,56,5.179474679231e-02
4.778503437277e+02,-6.197454649264e-01,56,3.727593720315e-02
4.778869894883e+02,-4.686541766242e-01,56,2.682695795280e-02
4.779146358208e+02,-3.543847746345e-01,56,1.930697728883e-02
4.779355039290e+02,-2.679693442851e-01,56,1.389495494373e-02
4.779512620577e+02,-2.026215956456e-01,56,1.000000000000e-02
1.027785084837e+01,-1.145180602873e+00,57,1.000000000000e+05
1.036859125608e+01,-1.514044870417e+00,57,7.196856730012e+04
1.048943033617e+01,-2.001473798147e+00,57,5.179474679231e+04
1.065069317474e+01,-2.645389446653e+00,57,3.727593720315e+04
1.086649208777e+01,-3.495697421666e+00,57,2.682695795280e+04
1.115628415787e+01,-4.617958679808e+00,57,1.930697728883e+04
1.154717458664e+01,-6.098091878100e+00,57,1.389495494373e+04
1.207737770256e+01,-8.048312564582e+00,57,1.000000000000e+04
1.280149350291e+01,-1.061447432507e+01,57,7.196856730012e+03
1.379864694538e+01,-1.398482645869e+01,57,5.179474679231e+03
1.518513481811e+01,-1.839981960766e+01,57,3.727593720315e+03
1.713409014580e+01,-2.416173386542e+01,57,2.682695795280e+03
1.990578294804e+01,-3.164111954753e+01,57,1.930697728883e+03
2.389319583784e+01,-4.127353338220e+01,57,1.389495494373e+03
2.968723314909e+01,-5.353361851666e+01,57,1.000000000000e+03
3.816104299965e+01,-6.886303416149e+01,57,7.196856730012e+02
5.055615103601e+01,-8.751519634203e+01,57,5.179474679231e+02
6.851250169877e+01,-1.092736169441e+02,57,3.727593720315e+02
9.391334118151e+01,-1.330352223155e+02,57,2.682695795280e+02
1.283532063792e+02,-1.563875556340e+02,57,1.930697728883e+02
1.721371898120e+02,-1.755706667769e+02,57,1.389495494373e+02
2.231913915821e+02,-1.863635532538e+02,57,1.000000000000e+02
2.768870814240e+02,-1.859134568682e+02,57,7.196856730012e+01
3.275201137092e+02,-1.743464333895e+02,57,5.179474679231e+01
3.706260708393e+02,-1.546906274571e+02,57,3.727593720315e+01
4.043384130806e+02,-1.311884619154e+02,57,2.682695795280e+01
4.291034272364e+02,-1.075135701866e+02,57,1.930697728883e+01
4.465678362816e+02,-8.596838491637e+01,57,1.389495494373e+01
4.586090923014e+02,-6.757150504362e+01,57,1.000000000000e+01
4.668386449142e+02,-5.249010023635e+01,57,7.196856730012e+00
4.724674287724e+02,-4.044818869460e+01,57,5.179474679231e+00
4.763437174317e+02,-3.099741619769e+01,57,3.727593720315e+00
4.790404596184e+02,-2.366436270966e+01,57,2.682695795280e+00
4.809384240566e+02,-1.801793660874e+01,57,1.930697728883e+00
4.822898121296e+02,-1.369288721154e+01,57,1.389495494373e+00
4.832624887336e+02,-1.039197084160e+01,57,1.000000000000e+00
4.839693132611e+02,-7.879093972032e+00,57,7.196856730012e-01
4.844871529833e+02,-5.969595638018e+00,57,5.179474679231e-01
4.848691082667e+02,-4.520493822720e+00,57,3.727593720315e-01
4.851523832989e+02,-3.421830279257e+00,57,2.682695795280e-01
4.853633924260e+02,-2.589440289360e+00,57,1.930697728883e-01
4.855211129801e+02,-1.959115115217e+00,57,1.389495494373e-01
4.856393192876e+02,-1.481986057457e+00,57,1.000000000000e-01
4.857280951975e+02,-1.120923165030e+00,57,7.196856730012e-02
4.857948748328e+02,-8.477507036864e-01,57,5.179474679231e-02
4.858451698775e+02,-6.411074277387e-01,57,3.727593720315e-02
4.858830850425e+02,-4.848094823982e-01,57,2.682695795280e-02
4.859116879735e+02,-3.666017603953e-01,57,1.930697728883e-02
4.859332775330e+02,-2.772076853847e-01,57,1.389495494373e-02
4.859495801002e+02,-2.096072905211e-01,57,1.000000000000e-02
1.027780798863e+01,-1.145202699403e+00,58,1.000000000000e+05
1.036851637038e+01,-1.514083624091e+00,58,7.196856730012e+04
1.048929954391e+01,-2.001541821464e+00,58,5.179474679231e+04
1.065046485511e+01,-2.645508973964e+00,58,3.727593720315e+04
1.086609379024e+01,-3.495907741071e+00,58,2.682695795280e+04
1.115558997549e+01,-4.618329419717e+00,58,1.930697728883e+04
1.154596620969e+01,-6.098746898247e+00,58,1.389495494373e+04
1.207527778101e+01,-8.049473210474e+00,58,1.000000000000e+04
1.279785259702e+01,-1.061653835374e+01,58,7.196856730012e+03
1.379235410851e+01,-1.398851327157e+01,58,5.179474679231e+03
1.517430609056e+01,-1.840643972608e+01,58,3.727593720315e+03
1.711557097095e+01,-2.417369239840e+01,58,2.682695795280e+03
1.987439067190e+01,-3.166286002237e+01,58,1.930697728883e+03
2.384066250664e+01,-4.131330096422e+01,58,1.389495494373e+03
2.960098161500e+01,-5.360670272831e+01,58,1.000000000000e+03
3.802345675878e+01,-6.899751649669e+01,58,7.196856730012e+02
5.034626955950e+01,-8.776140011661e+01,58,5.179474679231e+02
6.821446199325e+01,-1.097174375765e+02,58,3.727593720315e+02
9.353860757885e+01,-1.338110438659e+02,58,2.682695795280e+02
1.279818236707e+02,-1.576762694709e+02,58,1.930697728883e+02
1.719665830426e+02,-1.775577944525e+02,58,1.389495494373e+02
2.235482487690e+02,-1.891457553941e+02,58,1.000000000000e+02
2.781494483951e+02,-1.893998435049e+02,58,7.196856730012e+01
3.299688773564e+02,-1.782488933327e+02,58,5.179474679231e+01
3.743363972222e+02,-1.586342018302e+02,58,3.727593720315e+01
4.091903070628e+02,-1.348535461498e+02,58,2.682695795280e+01
4.348733749718e+02,-1.107109798860e+02,58,1.930697728883e+01
4.530192631428e+02,-8.863456488550e+01,58,1.389495494373e+01
4.655418193190e+02,-6.972657208134e+01,58,1.000000000000e+01
4.741021724819e+02,-5.419575637412e+01,58,7.196856730012e+00
4.799557732846e+02,-4.177919701517e+01,58,5.179474679231e+00
4.839847720357e+02,-3.202622133566e+01,58,3.727593720315e+00
4.867858995259e+02,-2.445445095809e+01,58,2.682695795280e+00
4.887559475410e+02,-1.862200678169e+01,58,1.930697728883e+00
4.901577125461e+02,-1.415330837817e+01,58,1.389495494373e+00
4.911660306877e+02,-1.074213801757e+01,58,1.000000000000e+00
4.918983660580e+02,-8.144994378421e+00,58,7.196856730012e-01
4.924346565119e+02,-6.171280940640e+00,58,5.179474679231e-01
4.928300764595e+02,-4.673346742305e+00,58,3.727593720315e-01
4.931232513884e+02,-3.537604534269e+00,58,2.682695795280e-01
4.933415840690e+02,-2.677091355401e+00,58,1.930697728883e-01
4.935047489357e+02,-2.025452601758e+00,58,1.389495494373e-01
4.936270182627e+02,-1.532180296337e+00,58,1.000000000000e-01
4.937188355692e+02,-1.158895623381e+00,58,7.196856730012e-02
4.937878972294e+02,-8.764732896103e-01,58,5.179474679231e-02
4.938399076405e+02,-6.628311007847e-01,58,3.727593720315e-02
4.938791140224e+02,-5.012384031724e-01,58,2.682695795280e-02
4.939086899354e+02,-3.790256973708e-01,58,1.930697728883e-02
4.939310132715e+02,-2.866025420858e-01,58,1.389495494373e-02
4.939478695607e+02,-2.167113490415e-01,58,1.000000000000e-02
1.027776652025e+01,-1.145224074507e+00,59,1.000000000000e+05
1.036844391427e+01,-1.514121110933e+00,59,7.196856730012e+04
1.048917299183e+01,-2.001607617537e+00,59,5.179474679231e+04
1.065024392981e+01,-2.645624579418e+00,59,3.727593720315e+04
1.086570837409e+01,-3.496111140814e+00,59,2.682695795280e+04
1.115491820198e+01,-4.618687919420e+00,59,1.930697728883e+04
1.154479674210e+01,-6.099380196642e+00,59,1.389495494373e+04
1.207324524422e+01,-8.050595153406e+00,59,1.000000000000e+04
1.279432797343e+01,-1.061853308533e+01,59,7.196856730012e+03
1.378626093211e+01,-1.399207529083e+01,59,5.179474679231e+03
1.516381776365e+01,-1.841283363650e+01,59,3.727593720315e+03
1.709762624066e+01,-2.418523804146e+01,59,2.682695795280e+03
1.984395332694e+01,-3.168384189260e+01,59,1.930697728883e+03
2.378968099812e+01,-4.135166795076e+01,59,1.389495494373e+03
2.951716443966e+01,-5.367719848229e+01,59,1.000000000000e+03
3.788947675948e+01,-6.912724467598e+01,59,7.196856730012e+02
5.014122456218e+01,-8.799902971561e+01,59,5.179474679231e+02
6.792174235723e+01,-1.101463543241e+02,59,3.727593720315e+02
9.316710002457e+01,-1.345625672810e+02,59,2.682695795280e+02
1.276060936278e+02,-1.589291904490e+02,59,1.930697728883e+02
1.717761236693e+02,-1.794995244920e+02,59,1.389495494373e+02
2.238632586589e+02,-1.918813345980e+02,59,1.000000000000e+02
2.793487959516e+02,-1.928510130464e+02,59,7.196856730012e+01
3.323431990688e+02,-1.821370715500e+02,59,5.179474679231e+01
3.779739266910e+02,-1.625853205593e+02,59,3.727593720315e+01
4.139804105199e+02,-1.385417377022e+02,59,2.682695795280e+01
4.405958239880e+02,-1.139388666161e+02,59,1.930697728883e+01
4.594364442692e+02,-9.133219047875e+01,59,1.389495494373e+01
4.724507623131e+02,-7.191038222579e+01,59,1.000000000000e+01
4.813494804692e+02,-5.592593474623e+01,59,7.196856730012e+00
4.874331131952e+02,-4.313027180984e+01,59,5.179474679231e+00
4.916183343723e+02,-3.307102335275e+01,59,3.727593720315e+00
4.945261941339e+02,-2.525707950828e+01,59,2.682695795280e+00
4.965698971124e+02,-1.923579974880e+01,59,1.930697728883e+00
4.980230997912e+02,-1.462121233901e+01,59,1.389495494373e+00
4.990677839537e+02,-1.109803505141e+01,59,1.000000000000e+00
4.998261316357e+02,-8.415266988113e+00,59,7.196856730012e-01
5.003812246695e+02,-6.376294231743e+00,59,5.179474679231e-01
5.007903593462e+02,-4.828728345587e+00,59,3.727593720315e-01
5.010936139671e+02,-3.655297684086e+00,59,2.682695795280e-01
5.013194007757e+02,-2.766197216621e+00,59,1.930697728883e-01
5.014881055857e+02,-2.092892271668e+00,59,1.389495494373e-01
5.016145084561e+02,-1.583209147460e+00,59,1.000000000000e-01
5.017094194582e+02,-1.197499840359e+00,59,7.196856730012e-02
5.017808020989e+02,-9.056739491827e-01,59,5.179474679231e-02
5.018345569936e+02,-6.849164721289e-01,59,3.727593720315e-02
5.018750764148e+02,-5.179409321391e-01,59,2.682695795280e-02
5.019056416992e+02,-3.916565816760e-01,59,1.930697728883e-02
5.019287111403e+02,-2.961539121705e-01,59,1.389495494373e-02
5.019461304367e+02,-2.239337699401e-01,59,1.000000000000e-02
1.027772637655e+01,-1.145244762949e+00,60,1.000000000000e+05
1.036837377142e+01,-1.514157392057e+00,60,7.196856730012e+04
1.048905047702e+01,-2.001671293982e+00,60,5.179474679231e+04
1.065003004534e+01,-2.645736452899e+00,60,3.727593720315e+04
1.086533522439e+01,-3.496307956788e+00,60,2.682695795280e+04
1.115426776961e+01,-4.619034775028e+00,60,1.930697728883e+04
1.154366433469e+01,-6.099992835495e+00,60,1.389495494373e+04
1.207127690102e+01,-8.051680295508e+00,60,1.000000000000e+04
1.279091415238e+01,-1.062046194609e+01,60,7.196856730012e+03
1.378035807261e+01,-1.399551872955e+01,60,5.179474679231e+03
1.515365406655e+01,-1.841901268690e+01,60,3.727593720315e+03
1.708022973113e+01,-2.419639166702e+01,60,2.682695795280e+03
1.981442828509e+01,-3.170410376290e+01,60,1.930697728883e+03
2.374018443674e+01,-4.138870588883e+01,60,1.389495494373e+03
2.943568267121e+01,-5.374523775512e+01,60,1.000000000000e+03
3.775897111907e+01,-6.925245820483e+01,60,7.196856730012e+02
4.994087506041e+01,-8.822850478796e+01,60,5.179474679231e+02
6.763427505050e+01,-1.105610565783e+02,60,3.727593720315e+02
9.279900489343e+01,-1.352908076321e+02,60,2.682695795280e+02
1.272267262838e+02,-1.601475669844e+02,60,1.930697728883e+02
1.715672472536e+02,-1.813969861283e+02,60,1.389495494373e+02
2.241384405155e+02,-1.945707886682e+02,60,1.000000000000e+02
2.804871761612e+02,-1.962665540532e+02,60,7.196856730012e+01
3.346445870388e+02,-1.860098791559e+02,60,5.179474679231e+01
3.815394363727e+02,-1.665427267211e+02,60,3.727593720315e+01
4.187089494224e+02,-1.422519902381e+02,60,2.682695795280e+01
4.462707219897e+02,-1.171965095164e+02,60,1.930697728883e+01
4.658192409599e+02,-9.406081909067e+01,60,1.389495494373e+01
4.793357867685e+02,-7.412268162220e+01,60,1.000000000000e+01
4.885804664404e+02,-5.768049511510e+01,60,7.196856730012e+00
4.948993787307e+02,-4.450133697598e+01,60,5.179474679231e+00
4.992443597614e+02,-3.413178118198e+01,60,3.727593720315e+00
5.022613158774e+02,-2.607222616554e+01,60,2.682695795280e+00
5.043802561626e+02,-1.985930345105e+01,60,1.930697728883e+00
5.058859640129e+02,-1.509659249648e+01,60,1.389495494373e+00
5.069677427490e+02,-1.145965830740e+01,60,1.000000000000e+00
5.077526066245e+02,-8.689909783967e+00,60,7.196856730012e-01
5.083268555027e+02,-6.584634385506e+00,60,5.179474679231e-01
5.087499557986e+02,-4.986638001047e+00,60,3.727593720315e-01
5.090634703851e+02,-3.774909372993e+00,60,2.682695795280e-01
5.092968421725e+02,-2.856757671992e+00,60,1.930697728883e-01
5.094711827154e+02,-2.161434011039e+00,60,1.389495494373e-01
5.096017897448e+02,-1.635072546148e+00,60,1.000000000000e-01
5.096998467942e+02,-1.236735779181e+00,60,7.196856730012e-02
5.097735894010e+02,-9.353526614594e-01,60,5.179474679231e-02
5.098291179138e+02,-7.073635298342e-01,60,3.727593720315e-02
